id_pedido,id_cliente,data_pedido,valor_total,id_produto_associado,nome_cliente,email_cliente,pais,id_produto,produto_associado_nome,produto_associado_categoria,produto_associado_preco
5234,1205,2024-01-23,674.72,576,Cliente 1205,cliente1205@exemplo.com,Chile,576,Produto 576,Roupas,744.42
5235,4184,2023-03-30,3816.9,271,Cliente 4184,cliente4184@exemplo.com,EUA,271,Produto 271,Eletrônicos,78.68
5236,2895,2024-12-27,3632.42,468,Cliente 2895,cliente2895@exemplo.com,Chile,468,Produto 468,Alimentos,791.36
5237,4560,2023-05-17,4854.5,506,Cliente 4560,cliente4560@exemplo.com,Chile,506,Produto 506,Artigos para Casa,872.07
5238,1509,2024-07-11,811.51,42,Cliente 1509,cliente1509@exemplo.com,Canadá,42,Produto 42,Eletrônicos,864.91
5239,3334,2023-09-19,3515.61,671,Cliente 3334,cliente3334@exemplo.com,Chile,671,Produto 671,Beleza,557.37
5240,3681,2024-03-07,4593.23,805,Cliente 3681,cliente3681@exemplo.com,Argentina,805,Produto 805,Livros,490.29
5241,1503,2023-06-24,2472.14,569,Cliente 1503,cliente1503@exemplo.com,EUA,569,Produto 569,Brinquedos,806.67
5242,136,2023-08-14,3413.66,291,Cliente 136,cliente136@exemplo.com,Colômbia,291,Produto 291,Roupas,460.03
5243,3825,2024-10-25,4993.53,472,Cliente 3825,cliente3825@exemplo.com,Colômbia,472,Produto 472,Roupas,113.98
5244,1619,2024-11-21,3418.16,740,Cliente 1619,cliente1619@exemplo.com,Espanha,740,Produto 740,Artigos para Casa,985.94
5245,1324,2024-08-17,3278.89,607,Cliente 1324,cliente1324@exemplo.com,EUA,607,Produto 607,Alimentos,946.47
5246,2558,2024-07-22,4239.73,561,Cliente 2558,cliente2558@exemplo.com,Argentina,561,Produto 561,Brinquedos,578.98
5247,3128,2023-11-29,867.35,448,Cliente 3128,cliente3128@exemplo.com,Argentina,448,Produto 448,Beleza,47.95
5248,3840,2024-01-02,79.19,97,Cliente 3840,cliente3840@exemplo.com,Argentina,97,Produto 97,Artigos para Casa,566.2
5249,3693,2024-04-27,2741.16,498,Cliente 3693,cliente3693@exemplo.com,Espanha,498,Produto 498,Esportes,625.61
5250,3751,2023-01-14,2883.42,584,Cliente 3751,cliente3751@exemplo.com,Brasil,584,Produto 584,Alimentos,61.12
5251,2786,2024-01-22,1313.9,952,Cliente 2786,cliente2786@exemplo.com,Peru,952,Produto 952,Livros,353.09
5252,2712,2023-04-21,1163.08,181,Cliente 2712,cliente2712@exemplo.com,Portugal,181,Produto 181,Artigos para Casa,873.44
5253,2374,2023-08-01,4486.31,828,Cliente 2374,cliente2374@exemplo.com,Canadá,828,Produto 828,Alimentos,796.2
5254,3306,2024-01-07,1732.64,892,Cliente 3306,cliente3306@exemplo.com,Brasil,892,Produto 892,Alimentos,81.28
5255,295,2023-10-28,3782.41,941,Cliente 295,cliente295@exemplo.com,Canadá,941,Produto 941,Artigos para Casa,341.67
5256,2601,2024-12-27,3343.04,931,Cliente 2601,cliente2601@exemplo.com,México,931,Produto 931,Esportes,338.89
5257,3640,2024-03-13,2553.76,998,Cliente 3640,cliente3640@exemplo.com,Peru,998,Produto 998,Roupas,14.93
5258,4123,2024-09-20,1154.51,50,Cliente 4123,cliente4123@exemplo.com,México,50,Produto 50,Brinquedos,600.22
5259,1651,2023-04-25,1251.86,279,Cliente 1651,cliente1651@exemplo.com,Brasil,279,Produto 279,Esportes,956.89
5260,1945,2024-11-02,3235.66,51,Cliente 1945,cliente1945@exemplo.com,Espanha,51,Produto 51,Livros,890.82
5261,1902,2023-06-25,2450.12,164,Cliente 1902,cliente1902@exemplo.com,Portugal,164,Produto 164,Livros,279.53
5262,647,2024-10-30,3070.44,515,Cliente 647,cliente647@exemplo.com,Chile,515,Produto 515,Esportes,60.25
5263,2999,2023-03-31,2581.5,156,Cliente 2999,cliente2999@exemplo.com,Peru,156,Produto 156,Livros,941.67
5264,1540,2023-08-22,1090.22,897,Cliente 1540,cliente1540@exemplo.com,Chile,897,Produto 897,Beleza,345.01
5265,1516,2023-08-26,3127.83,512,Cliente 1516,cliente1516@exemplo.com,Argentina,512,Produto 512,Livros,214.09
5266,119,2023-10-06,1003.39,639,Cliente 119,cliente119@exemplo.com,Peru,639,Produto 639,Esportes,948.03
5267,1541,2024-02-20,1094.51,389,Cliente 1541,cliente1541@exemplo.com,Brasil,389,Produto 389,Brinquedos,240.83
5268,3782,2024-06-01,3874.39,390,Cliente 3782,cliente3782@exemplo.com,Brasil,390,Produto 390,Alimentos,791.54
5269,4379,2024-11-03,3585.13,754,Cliente 4379,cliente4379@exemplo.com,EUA,754,Produto 754,Beleza,409.4
5270,4581,2023-02-18,1947.06,747,Cliente 4581,cliente4581@exemplo.com,EUA,747,Produto 747,Brinquedos,535.33
5271,2857,2024-12-13,2018.26,372,Cliente 2857,cliente2857@exemplo.com,Peru,372,Produto 372,Roupas,785.0
5272,2147,2023-12-13,4055.93,697,Cliente 2147,cliente2147@exemplo.com,Peru,697,Produto 697,Roupas,671.95
5273,1510,2024-05-17,4817.97,483,Cliente 1510,cliente1510@exemplo.com,Peru,483,Produto 483,Roupas,293.71
5274,2140,2023-07-01,2289.76,17,Cliente 2140,cliente2140@exemplo.com,EUA,17,Produto 17,Beleza,697.51
5275,4754,2023-05-26,3789.07,509,Cliente 4754,cliente4754@exemplo.com,Brasil,509,Produto 509,Eletrônicos,224.86
5276,2276,2023-05-24,2192.21,741,Cliente 2276,cliente2276@exemplo.com,Chile,741,Produto 741,Roupas,473.91
5277,2544,2024-05-16,3915.32,314,Cliente 2544,cliente2544@exemplo.com,Espanha,314,Produto 314,Beleza,744.82
5278,2571,2024-01-26,1177.17,170,Cliente 2571,cliente2571@exemplo.com,Portugal,170,Produto 170,Roupas,662.95
5279,4016,2024-01-10,3083.81,916,Cliente 4016,cliente4016@exemplo.com,Portugal,916,Produto 916,Alimentos,815.82
5280,3121,2024-09-03,1825.43,262,Cliente 3121,cliente3121@exemplo.com,Canadá,262,Produto 262,Artigos para Casa,76.41
5281,4610,2023-05-24,795.36,133,Cliente 4610,cliente4610@exemplo.com,Espanha,133,Produto 133,Esportes,522.9
5282,3737,2024-02-27,2697.38,40,Cliente 3737,cliente3737@exemplo.com,EUA,40,Produto 40,Brinquedos,741.13
5283,2860,2023-02-14,1449.82,482,Cliente 2860,cliente2860@exemplo.com,Portugal,482,Produto 482,Roupas,179.1
5284,2464,2024-10-01,3471.08,986,Cliente 2464,cliente2464@exemplo.com,México,986,Produto 986,Livros,283.55
5285,2755,2024-11-29,4139.09,112,Cliente 2755,cliente2755@exemplo.com,Argentina,112,Produto 112,Roupas,804.91
5286,3851,2023-07-17,1063.17,497,Cliente 3851,cliente3851@exemplo.com,Peru,497,Produto 497,Brinquedos,379.4
5287,878,2024-10-03,1732.1,772,Cliente 878,cliente878@exemplo.com,EUA,772,Produto 772,Esportes,170.66
5288,1073,2024-02-04,3994.02,573,Cliente 1073,cliente1073@exemplo.com,Argentina,573,Produto 573,Livros,659.23
5289,3585,2024-09-07,1037.86,830,Cliente 3585,cliente3585@exemplo.com,Espanha,830,Produto 830,Beleza,785.34
5290,775,2024-11-23,4853.81,723,Cliente 775,cliente775@exemplo.com,Argentina,723,Produto 723,Esportes,200.29
5291,63,2024-07-06,661.98,441,Cliente 63,cliente63@exemplo.com,Portugal,441,Produto 441,Eletrônicos,891.85
5292,4382,2024-12-26,660.26,432,Cliente 4382,cliente4382@exemplo.com,Argentina,432,Produto 432,Brinquedos,712.15
5293,4093,2024-10-27,937.19,411,Cliente 4093,cliente4093@exemplo.com,México,411,Produto 411,Artigos para Casa,898.42
5294,175,2023-04-12,303.07,505,Cliente 175,cliente175@exemplo.com,Chile,505,Produto 505,Esportes,557.15
5295,2836,2024-04-07,4114.06,962,Cliente 2836,cliente2836@exemplo.com,Chile,962,Produto 962,Alimentos,336.34
5296,894,2023-12-14,64.79,795,Cliente 894,cliente894@exemplo.com,EUA,795,Produto 795,Artigos para Casa,184.15
5297,1263,2024-08-24,206.44,245,Cliente 1263,cliente1263@exemplo.com,Canadá,245,Produto 245,Artigos para Casa,353.59
5298,762,2024-11-13,2966.29,993,Cliente 762,cliente762@exemplo.com,Brasil,993,Produto 993,Esportes,364.33
5299,2595,2024-11-29,2790.74,750,Cliente 2595,cliente2595@exemplo.com,Brasil,750,Produto 750,Livros,176.72
5300,1839,2023-09-07,3191.89,455,Cliente 1839,cliente1839@exemplo.com,EUA,455,Produto 455,Roupas,11.72
5301,3727,2023-09-11,200.45,602,Cliente 3727,cliente3727@exemplo.com,Portugal,602,Produto 602,Esportes,43.42
5302,4348,2024-02-23,1975.46,541,Cliente 4348,cliente4348@exemplo.com,Brasil,541,Produto 541,Livros,65.19
5303,3890,2024-06-11,2447.25,49,Cliente 3890,cliente3890@exemplo.com,Espanha,49,Produto 49,Brinquedos,246.44
5304,2602,2023-09-30,4021.65,18,Cliente 2602,cliente2602@exemplo.com,Canadá,18,Produto 18,Artigos para Casa,143.59
5305,2094,2023-07-19,1821.42,163,Cliente 2094,cliente2094@exemplo.com,Peru,163,Produto 163,Esportes,803.75
5306,4744,2024-07-11,4332.82,604,Cliente 4744,cliente4744@exemplo.com,México,604,Produto 604,Artigos para Casa,72.77
5307,3409,2023-02-10,3482.33,808,Cliente 3409,cliente3409@exemplo.com,Peru,808,Produto 808,Beleza,488.25
5308,2799,2023-02-04,4906.87,236,Cliente 2799,cliente2799@exemplo.com,Brasil,236,Produto 236,Esportes,489.02
5309,622,2023-03-08,1970.9,350,Cliente 622,cliente622@exemplo.com,Colômbia,350,Produto 350,Alimentos,344.34
5310,2406,2024-12-26,1366.59,429,Cliente 2406,cliente2406@exemplo.com,México,429,Produto 429,Eletrônicos,737.86
5311,4798,2024-08-09,4799.27,167,Cliente 4798,cliente4798@exemplo.com,Argentina,167,Produto 167,Brinquedos,286.26
5312,1443,2023-01-08,4387.84,715,Cliente 1443,cliente1443@exemplo.com,Portugal,715,Produto 715,Roupas,524.61
5313,488,2024-01-07,3323.69,516,Cliente 488,cliente488@exemplo.com,Espanha,516,Produto 516,Esportes,807.49
5314,1357,2023-04-26,1361.61,614,Cliente 1357,cliente1357@exemplo.com,Espanha,614,Produto 614,Alimentos,973.07
5315,4167,2024-05-06,2598.53,873,Cliente 4167,cliente4167@exemplo.com,EUA,873,Produto 873,Beleza,781.03
5316,2125,2024-05-13,1347.93,709,Cliente 2125,cliente2125@exemplo.com,Brasil,709,Produto 709,Artigos para Casa,240.74
5317,4145,2024-10-01,2150.86,357,Cliente 4145,cliente4145@exemplo.com,México,357,Produto 357,Livros,382.86
5318,1931,2024-12-22,996.1,726,Cliente 1931,cliente1931@exemplo.com,EUA,726,Produto 726,Beleza,200.88
5319,1099,2024-11-22,1428.88,473,Cliente 1099,cliente1099@exemplo.com,Espanha,473,Produto 473,Roupas,973.4
5320,772,2024-04-12,3871.77,663,Cliente 772,cliente772@exemplo.com,Peru,663,Produto 663,Livros,688.8
5321,865,2023-01-13,2509.37,426,Cliente 865,cliente865@exemplo.com,Canadá,426,Produto 426,Beleza,300.95
5322,1140,2023-12-24,4231.03,796,Cliente 1140,cliente1140@exemplo.com,Argentina,796,Produto 796,Eletrônicos,215.88
5323,1477,2023-07-11,1832.29,429,Cliente 1477,cliente1477@exemplo.com,Canadá,429,Produto 429,Eletrônicos,737.86
5324,1859,2024-02-02,3946.57,682,Cliente 1859,cliente1859@exemplo.com,EUA,682,Produto 682,Brinquedos,355.74
5325,1873,2024-02-12,782.14,561,Cliente 1873,cliente1873@exemplo.com,Canadá,561,Produto 561,Brinquedos,578.98
5326,2282,2024-04-18,4638.15,372,Cliente 2282,cliente2282@exemplo.com,Portugal,372,Produto 372,Roupas,785.0
5327,3795,2023-12-03,1390.9,353,Cliente 3795,cliente3795@exemplo.com,Espanha,353,Produto 353,Roupas,100.12
5328,4859,2023-01-01,2986.29,737,Cliente 4859,cliente4859@exemplo.com,EUA,737,Produto 737,Livros,746.36
5329,1308,2023-11-23,1492.19,674,Cliente 1308,cliente1308@exemplo.com,Argentina,674,Produto 674,Alimentos,725.42
5330,1933,2023-12-11,595.27,594,Cliente 1933,cliente1933@exemplo.com,Brasil,594,Produto 594,Esportes,251.65
5331,463,2023-04-22,2094.77,617,Cliente 463,cliente463@exemplo.com,EUA,617,Produto 617,Eletrônicos,293.06
5332,443,2023-09-04,2710.21,386,Cliente 443,cliente443@exemplo.com,Peru,386,Produto 386,Eletrônicos,92.8
5333,3652,2023-03-11,856.45,677,Cliente 3652,cliente3652@exemplo.com,Portugal,677,Produto 677,Artigos para Casa,949.9
5334,3002,2024-01-13,1521.18,119,Cliente 3002,cliente3002@exemplo.com,Canadá,119,Produto 119,Esportes,238.53
5335,2154,2024-12-21,4804.29,424,Cliente 2154,cliente2154@exemplo.com,México,424,Produto 424,Beleza,242.98
5336,1058,2024-06-18,717.71,538,Cliente 1058,cliente1058@exemplo.com,Chile,538,Produto 538,Roupas,937.53
5337,1271,2023-07-18,1545.53,798,Cliente 1271,cliente1271@exemplo.com,Canadá,798,Produto 798,Roupas,332.54
5338,2664,2023-02-11,980.08,590,Cliente 2664,cliente2664@exemplo.com,México,590,Produto 590,Esportes,973.03
5339,433,2023-04-21,4857.63,11,Cliente 433,cliente433@exemplo.com,Espanha,11,Produto 11,Brinquedos,48.52
5340,3754,2024-05-09,1467.69,682,Cliente 3754,cliente3754@exemplo.com,México,682,Produto 682,Brinquedos,355.74
5341,200,2024-03-30,4382.66,538,Cliente 200,cliente200@exemplo.com,Colômbia,538,Produto 538,Roupas,937.53
5342,3274,2024-03-31,4871.58,900,Cliente 3274,cliente3274@exemplo.com,Chile,900,Produto 900,Eletrônicos,405.71
5343,2870,2024-01-03,2741.21,3,Cliente 2870,cliente2870@exemplo.com,EUA,3,Produto 3,Esportes,620.56
5344,935,2023-03-07,2679.7,961,Cliente 935,cliente935@exemplo.com,Portugal,961,Produto 961,Artigos para Casa,222.46
5345,3579,2023-09-13,4766.26,252,Cliente 3579,cliente3579@exemplo.com,Peru,252,Produto 252,Beleza,430.21
5346,401,2023-08-20,490.29,9,Cliente 401,cliente401@exemplo.com,Argentina,9,Produto 9,Eletrônicos,207.96
5347,3386,2024-07-12,2159.26,513,Cliente 3386,cliente3386@exemplo.com,Peru,513,Produto 513,Artigos para Casa,577.02
5348,1308,2024-09-17,4749.11,574,Cliente 1308,cliente1308@exemplo.com,Argentina,574,Produto 574,Beleza,230.9
5349,3857,2024-11-03,4670.85,326,Cliente 3857,cliente3857@exemplo.com,Chile,326,Produto 326,Artigos para Casa,785.03
5350,438,2024-03-20,3318.54,108,Cliente 438,cliente438@exemplo.com,Peru,108,Produto 108,Beleza,59.3
5351,877,2024-08-31,4262.6,185,Cliente 877,cliente877@exemplo.com,Canadá,185,Produto 185,Roupas,397.66
5352,4000,2024-05-04,4725.12,947,Cliente 4000,cliente4000@exemplo.com,Chile,947,Produto 947,Beleza,15.21
5353,3033,2023-11-22,279.39,15,Cliente 3033,cliente3033@exemplo.com,Brasil,15,Produto 15,Artigos para Casa,715.96
5354,3164,2023-05-10,3293.46,555,Cliente 3164,cliente3164@exemplo.com,Brasil,555,Produto 555,Livros,995.47
5355,1193,2023-01-16,2408.72,66,Cliente 1193,cliente1193@exemplo.com,México,66,Produto 66,Livros,916.9
5356,647,2024-12-05,1996.35,169,Cliente 647,cliente647@exemplo.com,Chile,169,Produto 169,Eletrônicos,234.85
5357,1424,2024-08-26,2442.58,545,Cliente 1424,cliente1424@exemplo.com,Argentina,545,Produto 545,Roupas,162.91
5358,4083,2024-05-19,1880.5,10,Cliente 4083,cliente4083@exemplo.com,Peru,10,Produto 10,Livros,375.09
5359,3684,2023-12-10,4109.1,672,Cliente 3684,cliente3684@exemplo.com,México,672,Produto 672,Brinquedos,395.64
5360,1403,2024-10-30,4570.28,164,Cliente 1403,cliente1403@exemplo.com,Peru,164,Produto 164,Livros,279.53
5361,1086,2024-08-27,3174.46,637,Cliente 1086,cliente1086@exemplo.com,Portugal,637,Produto 637,Beleza,179.77
5362,2639,2024-05-01,2549.61,522,Cliente 2639,cliente2639@exemplo.com,Peru,522,Produto 522,Brinquedos,624.54
5363,1501,2024-10-25,4477.49,718,Cliente 1501,cliente1501@exemplo.com,Brasil,718,Produto 718,Beleza,328.53
5364,2909,2023-06-25,643.94,468,Cliente 2909,cliente2909@exemplo.com,Peru,468,Produto 468,Alimentos,791.36
5365,436,2024-08-14,2335.18,259,Cliente 436,cliente436@exemplo.com,Espanha,259,Produto 259,Artigos para Casa,426.02
5366,4373,2023-07-14,1612.79,77,Cliente 4373,cliente4373@exemplo.com,Canadá,77,Produto 77,Brinquedos,55.65
5367,817,2024-06-16,4235.23,905,Cliente 817,cliente817@exemplo.com,Brasil,905,Produto 905,Esportes,415.54
5368,3431,2024-03-20,716.69,854,Cliente 3431,cliente3431@exemplo.com,Portugal,854,Produto 854,Livros,612.52
5369,12,2023-05-30,2418.0,545,Cliente 12,cliente12@exemplo.com,Colômbia,545,Produto 545,Roupas,162.91
5370,2394,2023-01-12,257.91,982,Cliente 2394,cliente2394@exemplo.com,Portugal,982,Produto 982,Brinquedos,135.25
5371,4414,2023-09-18,1527.48,35,Cliente 4414,cliente4414@exemplo.com,Peru,35,Produto 35,Roupas,376.41
5372,240,2024-12-19,1171.12,692,Cliente 240,cliente240@exemplo.com,Argentina,692,Produto 692,Roupas,168.52
5373,722,2023-06-11,1947.06,323,Cliente 722,cliente722@exemplo.com,Colômbia,323,Produto 323,Beleza,746.39
5374,3045,2024-07-10,2025.54,390,Cliente 3045,cliente3045@exemplo.com,Argentina,390,Produto 390,Alimentos,791.54
5375,3918,2024-10-19,1083.75,36,Cliente 3918,cliente3918@exemplo.com,Espanha,36,Produto 36,Livros,155.08
5376,3771,2023-04-05,3631.08,875,Cliente 3771,cliente3771@exemplo.com,Argentina,875,Produto 875,Alimentos,110.18
5377,4879,2023-07-30,1891.17,675,Cliente 4879,cliente4879@exemplo.com,Canadá,675,Produto 675,Alimentos,894.34
5378,3088,2024-09-08,3042.89,192,Cliente 3088,cliente3088@exemplo.com,Portugal,192,Produto 192,Eletrônicos,715.91
5379,4752,2024-07-06,398.48,126,Cliente 4752,cliente4752@exemplo.com,EUA,126,Produto 126,Eletrônicos,66.22
5380,1096,2023-04-15,4973.85,235,Cliente 1096,cliente1096@exemplo.com,Brasil,235,Produto 235,Beleza,711.52
5381,4109,2024-12-25,3393.04,221,Cliente 4109,cliente4109@exemplo.com,EUA,221,Produto 221,Esportes,490.46
5382,4917,2023-08-27,2573.5,548,Cliente 4917,cliente4917@exemplo.com,México,548,Produto 548,Esportes,525.29
5383,4398,2024-03-17,4636.56,450,Cliente 4398,cliente4398@exemplo.com,Colômbia,450,Produto 450,Roupas,535.57
5384,408,2023-01-28,1630.93,260,Cliente 408,cliente408@exemplo.com,Argentina,260,Produto 260,Brinquedos,123.33
5385,4971,2023-09-22,3509.43,558,Cliente 4971,cliente4971@exemplo.com,Peru,558,Produto 558,Roupas,350.92
5386,4633,2024-07-18,3180.93,152,Cliente 4633,cliente4633@exemplo.com,Portugal,152,Produto 152,Beleza,894.31
5387,759,2024-06-13,4695.72,810,Cliente 759,cliente759@exemplo.com,Argentina,810,Produto 810,Eletrônicos,201.76
5388,2253,2024-12-03,1564.06,658,Cliente 2253,cliente2253@exemplo.com,Chile,658,Produto 658,Esportes,531.8
5389,4076,2023-02-05,3423.28,81,Cliente 4076,cliente4076@exemplo.com,Peru,81,Produto 81,Beleza,7.27
5390,1244,2024-04-25,3424.38,965,Cliente 1244,cliente1244@exemplo.com,Canadá,965,Produto 965,Artigos para Casa,216.74
5391,4418,2023-12-04,1490.6,859,Cliente 4418,cliente4418@exemplo.com,Peru,859,Produto 859,Esportes,437.22
5392,591,2023-04-30,4173.32,945,Cliente 591,cliente591@exemplo.com,Portugal,945,Produto 945,Livros,68.63
5393,4727,2024-02-15,3588.46,524,Cliente 4727,cliente4727@exemplo.com,Canadá,524,Produto 524,Livros,463.64
5394,1101,2023-12-24,2006.57,144,Cliente 1101,cliente1101@exemplo.com,Argentina,144,Produto 144,Livros,548.02
5395,4317,2023-09-28,1076.44,387,Cliente 4317,cliente4317@exemplo.com,Brasil,387,Produto 387,Beleza,579.82
5396,2712,2024-04-29,4782.04,833,Cliente 2712,cliente2712@exemplo.com,Portugal,833,Produto 833,Artigos para Casa,835.99
5397,4719,2023-10-01,42.99,303,Cliente 4719,cliente4719@exemplo.com,Canadá,303,Produto 303,Brinquedos,465.5
5398,4108,2024-08-02,4217.78,278,Cliente 4108,cliente4108@exemplo.com,Canadá,278,Produto 278,Beleza,412.51
5399,1859,2024-09-20,4957.19,370,Cliente 1859,cliente1859@exemplo.com,EUA,370,Produto 370,Alimentos,326.61
5400,1655,2024-07-09,1233.38,84,Cliente 1655,cliente1655@exemplo.com,Argentina,84,Produto 84,Brinquedos,284.01
5401,3680,2023-06-17,416.56,515,Cliente 3680,cliente3680@exemplo.com,Colômbia,515,Produto 515,Esportes,60.25
5402,4546,2023-07-30,453.39,727,Cliente 4546,cliente4546@exemplo.com,Argentina,727,Produto 727,Alimentos,758.19
5403,1205,2024-05-14,2604.84,694,Cliente 1205,cliente1205@exemplo.com,Chile,694,Produto 694,Livros,377.28
5404,1323,2024-12-18,1085.82,625,Cliente 1323,cliente1323@exemplo.com,Brasil,625,Produto 625,Alimentos,128.74
5405,4401,2023-01-10,3687.19,904,Cliente 4401,cliente4401@exemplo.com,Canadá,904,Produto 904,Roupas,392.46
5406,4670,2024-08-13,255.99,376,Cliente 4670,cliente4670@exemplo.com,Espanha,376,Produto 376,Esportes,985.28
5407,773,2024-08-13,428.8,47,Cliente 773,cliente773@exemplo.com,Peru,47,Produto 47,Roupas,359.93
5408,2539,2024-10-21,2933.37,918,Cliente 2539,cliente2539@exemplo.com,Peru,918,Produto 918,Brinquedos,238.54
5409,321,2023-02-06,2965.46,10,Cliente 321,cliente321@exemplo.com,Argentina,10,Produto 10,Livros,375.09
5410,4584,2024-10-16,1833.82,896,Cliente 4584,cliente4584@exemplo.com,Argentina,896,Produto 896,Eletrônicos,684.14
5411,4111,2024-03-28,1958.96,123,Cliente 4111,cliente4111@exemplo.com,EUA,123,Produto 123,Esportes,684.02
5412,1147,2023-09-07,1709.62,748,Cliente 1147,cliente1147@exemplo.com,Canadá,748,Produto 748,Esportes,796.95
5413,2207,2023-05-16,3828.84,119,Cliente 2207,cliente2207@exemplo.com,Peru,119,Produto 119,Esportes,238.53
5414,4303,2024-12-19,3620.97,466,Cliente 4303,cliente4303@exemplo.com,EUA,466,Produto 466,Roupas,402.43
5415,763,2024-02-02,451.95,198,Cliente 763,cliente763@exemplo.com,Brasil,198,Produto 198,Alimentos,589.3
5416,1896,2024-08-08,3807.07,778,Cliente 1896,cliente1896@exemplo.com,Portugal,778,Produto 778,Livros,629.43
5417,1487,2024-07-15,1833.59,522,Cliente 1487,cliente1487@exemplo.com,Colômbia,522,Produto 522,Brinquedos,624.54
5418,536,2023-03-22,1331.92,422,Cliente 536,cliente536@exemplo.com,EUA,422,Produto 422,Roupas,173.78
5419,2838,2024-11-27,3133.19,854,Cliente 2838,cliente2838@exemplo.com,Chile,854,Produto 854,Livros,612.52
5420,3094,2024-01-20,1490.83,866,Cliente 3094,cliente3094@exemplo.com,Peru,866,Produto 866,Esportes,5.82
5421,4487,2024-08-11,4503.32,761,Cliente 4487,cliente4487@exemplo.com,Colômbia,761,Produto 761,Brinquedos,397.83
5422,2427,2023-10-22,3309.0,472,Cliente 2427,cliente2427@exemplo.com,Brasil,472,Produto 472,Roupas,113.98
5423,923,2024-10-09,1056.58,498,Cliente 923,cliente923@exemplo.com,Peru,498,Produto 498,Esportes,625.61
5424,481,2023-11-19,83.57,633,Cliente 481,cliente481@exemplo.com,México,633,Produto 633,Brinquedos,430.35
5425,2590,2023-11-04,43.56,156,Cliente 2590,cliente2590@exemplo.com,México,156,Produto 156,Livros,941.67
